28292  A=25 X=25 Y=F0; .....I.C; 00:CFD5: pha                 
28293  A=25 X=25 Y=F0; .....I.C; 00:CFD6: and #$0f            
28294  A=05 X=25 Y=F0; .....I.C; 00:CFD8: sta $c00a,y         
28295  A=05 X=25 Y=F0; .....I.C; 00:CFDB: pla                 
28296  A=25 X=25 Y=F0; .....I.C; 00:CFDC: and #$f0            
28297  A=20 X=25 Y=F0; .....I.C; 00:CFDE: clc                 
28298  A=20 X=25 Y=F0; .....I..; 00:CFDF: rora                
28299  A=10 X=25 Y=F0; .....I..; 00:CFE0: rora                
28300  A=08 X=25 Y=F0; .....I..; 00:CFE1: rora                
28301  A=04 X=25 Y=F0; .....I..; 00:CFE2: tax                 
28302  A=04 X=04 Y=F0; .....I..; 00:CFE3: lda $cfa1,x         
28303  A=17 X=04 Y=F0; .....I..; 00:CFE6: sta $1b             
28304  A=17 X=04 Y=F0; .....I..; 00:CFE8: inx                 
28305  A=17 X=05 Y=F0; .....I..; 00:CFE9: lda $cfa1,x         
28306  A=CE X=05 Y=F0; N....I..; 00:CFEC: sta $1c             
28307  A=CE X=05 Y=F0; N....I..; 00:CFEE: jsr $cff9           
28308  A=CE X=05 Y=F0; N....I..; 00:CFF9: jmp ($001b)         
28309  A=CE X=05 Y=F0; N....I..; 00:CE17: jsr $cec8           
28310  A=CE X=05 Y=F0; N....I..; 00:CEC8: jsr $cef2           
28311  A=CE X=05 Y=F0; N....I..; 00:CEF2: lda $c81d           
28312  A=01 X=05 Y=F0; .....I..; 00:CEF5: cmp #$01            
28313  A=01 X=05 Y=F0; .....IZC; 00:CEF7: bne 00cefe ($5)     
28314  A=01 X=05 Y=F0; .....IZC; 00:CEF9: lda $43             
28315  A=70 X=05 Y=F0; .....I.C; 00:CEFB: sta $c9fd           
28316  A=70 X=05 Y=F0; .....I.C; 00:CEFE: rts                 
28317  A=70 X=05 Y=F0; .....I.C; 00:CECB: lda $c9fd           
28318  A=70 X=05 Y=F0; .....I.C; 00:CECE: clc                 
28319  A=70 X=05 Y=F0; .....I..; 00:CECF: sbc #$80            
28320  A=EF X=05 Y=F0; NV...I..; 00:CED1: bcs 00ceee ($1b)    
28321  A=EF X=05 Y=F0; NV...I..; 00:CED3: ldx #$01            
28322  A=EF X=01 Y=F0; .V...I..; 00:CED5: stx $c800           
28323  A=EF X=01 Y=F0; .V...I..; 00:CED8: lda $c81a           
28324  A=F0 X=01 Y=F0; NV...I..; 00:CEDB: cmp #$d0            
28325  A=F0 X=01 Y=F0; .V...I.C; 00:CEDD: bne 00ceed ($e)     
28326  A=F0 X=01 Y=F0; .V...I.C; 00:CEED: rts                 
28327  A=F0 X=01 Y=F0; .V...I.C; 00:CE1A: jsr $ce31           
28328  A=F0 X=01 Y=F0; .V...I.C; 00:CE31: jsr $cef2           
28329  A=F0 X=01 Y=F0; .V...I.C; 00:CEF2: lda $c81d           
28330  A=01 X=01 Y=F0; .V...I.C; 00:CEF5: cmp #$01            
28331  A=01 X=01 Y=F0; .V...IZC; 00:CEF7: bne 00cefe ($5)     
28332  A=01 X=01 Y=F0; .V...IZC; 00:CEF9: lda $43             
28333  A=70 X=01 Y=F0; .V...I.C; 00:CEFB: sta $c9fd           
28334  A=70 X=01 Y=F0; .V...I.C; 00:CEFE: rts                 
28335  A=70 X=01 Y=F0; .V...I.C; 00:CE34: lda #$31            
28336  A=31 X=01 Y=F0; .V...I.C; 00:CE36: sta $19             
28337  A=31 X=01 Y=F0; .V...I.C; 00:CE38: lda #$c8            
28338  A=C8 X=01 Y=F0; NV...I.C; 00:CE3A: sta $1a             
28339  A=C8 X=01 Y=F0; NV...I.C; 00:CE3C: lda #$01            
28340  A=01 X=01 Y=F0; .V...I.C; 00:CE3E: sta $c801           
28341  A=01 X=01 Y=F0; .V...I.C; 00:CE41: ldx #$06            
28342  A=01 X=06 Y=F0; .V...I.C; 00:CE43: ldy #$00            
28343  A=01 X=06 Y=00; .V...IZC; 00:CE45: lda ($19),y         
28344  A=86 X=06 Y=00; NV...I.C; 00:CE47: cmp #$86            
28345  A=86 X=06 Y=00; .V...IZC; 00:CE49: bne 00ce56 ($b)     
28346  A=86 X=06 Y=00; .V...IZC; 00:CE4B: lda $c800           
28347  A=01 X=06 Y=00; .V...I.C; 00:CE4E: cmp $c801           
28348  A=01 X=06 Y=00; .V...IZC; 00:CE51: beq 00ce9f ($4c)    
28349  A=01 X=06 Y=00; .V...IZC; 00:CE9F: lda $ceac,x         
28350  A=01 X=06 Y=00; .V...I.C; 00:CEA2: sta $c806           
28351  A=01 X=06 Y=00; .V...I.C; 00:CEA5: lda $ceb3,x         
28352  A=00 X=06 Y=00; .V...IZC; 00:CEA8: sta $c800           
28353  A=00 X=06 Y=00; .V...IZC; 00:CEAB: rts                 
28354  A=00 X=06 Y=00; .V...IZC; 00:CE1D: jsr $ceba           
28355  A=00 X=06 Y=00; .V...IZC; 00:CEBA: ldx #$02            
28356  A=00 X=02 Y=00; .V...I.C; 00:CEBC: ldy #$04            
28357  A=00 X=02 Y=04; .V...I.C; 00:CEBE: lda ($19),y         
28358  A=FF X=02 Y=04; NV...I.C; 00:CEC0: sta $c827,x         
28359  A=FF X=02 Y=04; NV...I.C; 00:CEC3: dey                 
28360  A=FF X=02 Y=03; .V...I.C; 00:CEC4: dex                 
28361  A=FF X=01 Y=03; .V...I.C; 00:CEC5: bpl 00cebe (-$9)    
28362  A=FF X=01 Y=03; .V...I.C; 00:CEBE: lda ($19),y         
28363  A=FF X=01 Y=03; NV...I.C; 00:CEC0: sta $c827,x         
28364  A=FF X=01 Y=03; NV...I.C; 00:CEC3: dey                 
28365  A=FF X=01 Y=02; .V...I.C; 00:CEC4: dex                 
28366  A=FF X=00 Y=02; .V...IZC; 00:CEC5: bpl 00cebe (-$9)    
28367  A=FF X=00 Y=02; .V...IZC; 00:CEBE: lda ($19),y         
28368  A=00 X=00 Y=02; .V...IZC; 00:CEC0: sta $c827,x         
28369  A=00 X=00 Y=02; .V...IZC; 00:CEC3: dey                 
28370  A=00 X=00 Y=01; .V...I.C; 00:CEC4: dex                 
28371  A=00 X=FF Y=01; NV...I.C; 00:CEC5: bpl 00cebe (-$9)    
28372  A=00 X=FF Y=01; NV...I.C; 00:CEC7: rts                 
28373  A=00 X=FF Y=01; NV...I.C; 00:CE20: lda $c8f3           
28374  A=01 X=FF Y=01; .V...I.C; 00:CE23: cmp #$01            
28375  A=01 X=FF Y=01; .V...IZC; 00:CE25: bne 00ce2d ($6)     
28376  A=01 X=FF Y=01; .V...IZC; 00:CE27: lda FPIREG/CYAREG   
28377  A=84 X=FF Y=01; NV...I.C; 00:CE2A: sta $c808           
28378  A=84 X=FF Y=01; NV...I.C; 00:CE2D: ldy $c81a           
28379  A=84 X=FF Y=F0; NV...I.C; 00:CE30: rts                 
28380  A=84 X=FF Y=F0; NV...I.C; 00:CFF1: pla                 
28381  A=00 X=FF Y=F0; .V...IZC; 00:CFF2: and #$0f            
28382  A=00 X=FF Y=F0; .V...IZC; 00:CFF4: sta $c00a,y         
28383  A=00 X=FF Y=F0; .V...IZC; 00:CFF7: clc                 
28384  A=00 X=FF Y=F0; .V...IZ.; 00:CFF8: rts                 
28385  A=00 X=FF Y=F0; .V...IZ.; 00:C7D7: lda #$15            
28386  A=15 X=FF Y=F0; .V...I..; 00:C7D9: jsr $ce88           
28387  A=15 X=FF Y=F0; .V...I..; 00:CE88: ldx #$00            
28388  A=15 X=00 Y=F0; .V...IZ.; 00:CE8A: jmp $cfcc           
28389  A=15 X=00 Y=F0; .V...IZ.; 00:CFCC: stx $c80c           
28390  A=15 X=00 Y=F0; .V...IZ.; 00:CFCF: tax                 
28391  A=15 X=15 Y=F0; .V...I..; 00:CFD0: lda $c80c           
28392  A=00 X=15 Y=F0; .V...IZ.; 00:CFD3: pha                 
28393  A=00 X=15 Y=F0; .V...IZ.; 00:CFD4: txa                 
28394  A=15 X=15 Y=F0; .V...I..; 00:CFD5: pha                 
28395  A=15 X=15 Y=F0; .V...I..; 00:CFD6: and #$0f            
28396  A=05 X=15 Y=F0; .V...I..; 00:CFD8: sta $c00a,y         
28397  A=05 X=15 Y=F0; .V...I..; 00:CFDB: pla                 
28398  A=15 X=15 Y=F0; .V...I..; 00:CFDC: and #$f0            
28399  A=10 X=15 Y=F0; .V...I..; 00:CFDE: clc                 
28400  A=10 X=15 Y=F0; .V...I..; 00:CFDF: rora                
28401  A=08 X=15 Y=F0; .V...I..; 00:CFE0: rora                
28402  A=04 X=15 Y=F0; .V...I..; 00:CFE1: rora                
28403  A=02 X=15 Y=F0; .V...I..; 00:CFE2: tax                 
28404  A=02 X=02 Y=F0; .V...I..; 00:CFE3: lda $cfa1,x         
28405  A=E7 X=02 Y=F0; NV...I..; 00:CFE6: sta $1b             
28406  A=E7 X=02 Y=F0; NV...I..; 00:CFE8: inx                 
28407  A=E7 X=03 Y=F0; .V...I..; 00:CFE9: lda $cfa1,x         
28408  A=CD X=03 Y=F0; NV...I..; 00:CFEC: sta $1c             
28409  A=CD X=03 Y=F0; NV...I..; 00:CFEE: jsr $cff9           
28410  A=CD X=03 Y=F0; NV...I..; 00:CFF9: jmp ($001b)         
28411  A=CD X=03 Y=F0; NV...I..; 00:CDE7: lda $c8f3           
28412  A=01 X=03 Y=F0; .V...I..; 00:CDEA: cmp #$01            
28413  A=01 X=03 Y=F0; .V...IZC; 00:CDEC: bne 00cdf4 ($6)     
28414  A=01 X=03 Y=F0; .V...IZC; 00:CDEE: lda FPIREG/CYAREG   
28415  A=84 X=03 Y=F0; NV...I.C; 00:CDF1: sta $c808           
28416  A=84 X=03 Y=F0; NV...I.C; 00:CDF4: jsr $cd99           
28417  A=84 X=03 Y=F0; NV...I.C; 00:CD99: ldx $c800           
28418  A=84 X=00 Y=F0; .V...IZC; 00:CD9C: lda #$31            
28419  A=31 X=00 Y=F0; .V...I.C; 00:CD9E: dex                 
28420  A=31 X=FF Y=F0; NV...I.C; 00:CD9F: bmi 00cda7 ($6)     
28421  A=31 X=FF Y=F0; NV...I.C; 00:CDA7: sta $19             
28422  A=31 X=FF Y=F0; NV...I.C; 00:CDA9: lda #$c8            
28423  A=C8 X=FF Y=F0; NV...I.C; 00:CDAB: sta $1a             
28424  A=C8 X=FF Y=F0; NV...I.C; 00:CDAD: ldy #$07            
28425  A=C8 X=FF Y=07; .V...I.C; 00:CDAF: lda ($19),y         
28426  A=02 X=FF Y=07; .V...I.C; 00:CDB1: sta $c92f           
28427  A=02 X=FF Y=07; .V...I.C; 00:CDB4: sta $c822           
28428  A=02 X=FF Y=07; .V...I.C; 00:CDB7: iny                 
28429  A=02 X=FF Y=08; .V...I.C; 00:CDB8: lda ($19),y         
28430  A=00 X=FF Y=08; .V...IZC; 00:CDBA: sta $c930           
28431  A=00 X=FF Y=08; .V...IZC; 00:CDBD: ldy #$0c            
28432  A=00 X=FF Y=0C; .V...I.C; 00:CDBF: ldx #$02            
28433  A=00 X=02 Y=0C; .V...I.C; 00:CDC1: lda ($19),y         
28434  A=00 X=02 Y=0C; .V...IZC; 00:CDC3: sta $c824,x         
28435  A=00 X=02 Y=0C; .V...IZC; 00:CDC6: dey                 
28436  A=00 X=02 Y=0B; .V...I.C; 00:CDC7: dex                 
28437  A=00 X=01 Y=0B; .V...I.C; 00:CDC8: bpl 00cdc1 (-$9)    
28438  A=00 X=01 Y=0B; .V...I.C; 00:CDC1: lda ($19),y         
28439  A=00 X=01 Y=0B; .V...IZC; 00:CDC3: sta $c824,x         
28440  A=00 X=01 Y=0B; .V...IZC; 00:CDC6: dey                 
28441  A=00 X=01 Y=0A; .V...I.C; 00:CDC7: dex                 
28442  A=00 X=00 Y=0A; .V...IZC; 00:CDC8: bpl 00cdc1 (-$9)    
28443  A=00 X=00 Y=0A; .V...IZC; 00:CDC1: lda ($19),y         
28444  A=00 X=00 Y=0A; .V...IZC; 00:CDC3: sta $c824,x         
28445  A=00 X=00 Y=0A; .V...IZC; 00:CDC6: dey                 
28446  A=00 X=00 Y=09; .V...I.C; 00:CDC7: dex                 
28447  A=00 X=FF Y=09; NV...I.C; 00:CDC8: bpl 00cdc1 (-$9)    
28448  A=00 X=FF Y=09; NV...I.C; 00:CDCA: ldy #$0d            
28449  A=00 X=FF Y=0D; .V...I.C; 00:CDCC: lda ($19),y         
28450  A=40 X=FF Y=0D; .V...I.C; 00:CDCE: sta $c806           
28451  A=40 X=FF Y=0D; .V...I.C; 00:CDD1: iny                 
28452  A=40 X=FF Y=0E; .V...I.C; 00:CDD2: lda ($19),y         
28453  A=0C X=FF Y=0E; .V...I.C; 00:CDD4: sta $c9f6           
28454  A=0C X=FF Y=0E; .V...I.C; 00:CDD7: ldy $c81a           
28455  A=0C X=FF Y=F0; NV...I.C; 00:CDDA: rts                 
28456  A=0C X=FF Y=F0; NV...I.C; 00:CDF7: jsr $cde1           
28457  A=0C X=FF Y=F0; NV...I.C; 00:CDE1: lda #$1c            
28458  A=1C X=FF Y=F0; .V...I.C; 00:CDE3: jsr $cc14           
28459  A=1C X=FF Y=F0; .V...I.C; 00:CC14: ldx #$05            
28460  A=1C X=05 Y=F0; .V...I.C; 00:CC16: jsr $cfcc           
28461  A=1C X=05 Y=F0; .V...I.C; 00:CFCC: stx $c80c           
28462  A=1C X=05 Y=F0; .V...I.C; 00:CFCF: tax                 
28463  A=1C X=1C Y=F0; .V...I.C; 00:CFD0: lda $c80c           
28464  A=05 X=1C Y=F0; .V...I.C; 00:CFD3: pha                 
28465  A=05 X=1C Y=F0; .V...I.C; 00:CFD4: txa                 
28466  A=1C X=1C Y=F0; .V...I.C; 00:CFD5: pha                 
28467  A=1C X=1C Y=F0; .V...I.C; 00:CFD6: and #$0f            
28468  A=0C X=1C Y=F0; .V...I.C; 00:CFD8: sta $c00a,y         
28469  A=0C X=1C Y=F0; .V...I.C; 00:CFDB: pla                 
28470  A=1C X=1C Y=F0; .V...I.C; 00:CFDC: and #$f0            
28471  A=10 X=1C Y=F0; .V...I.C; 00:CFDE: clc                 
28472  A=10 X=1C Y=F0; .V...I..; 00:CFDF: rora                
28473  A=08 X=1C Y=F0; .V...I..; 00:CFE0: rora                
28474  A=04 X=1C Y=F0; .V...I..; 00:CFE1: rora                
28475  A=02 X=1C Y=F0; .V...I..; 00:CFE2: tax                 
28476  A=02 X=02 Y=F0; .V...I..; 00:CFE3: lda $cfb2,x         
28477  A=39 X=02 Y=F0; .V...I..; 00:CFE6: sta $1b             
28478  A=39 X=02 Y=F0; .V...I..; 00:CFE8: inx                 
28479  A=39 X=03 Y=F0; .V...I..; 00:CFE9: lda $cfb2,x         
28480  A=CC X=03 Y=F0; NV...I..; 00:CFEC: sta $1c             
28481  A=CC X=03 Y=F0; NV...I..; 00:CFEE: jsr $cff9           
28482  A=CC X=03 Y=F0; NV...I..; 00:CFF9: jmp ($001b)         
28483  A=CC X=03 Y=F0; NV...I..; 00:CC39: lda $c81d           
28484  A=01 X=03 Y=F0; .V...I..; 00:CC3C: cmp #$01            
28485  A=01 X=03 Y=F0; .V...IZC; 00:CC3E: bne 00cc70 ($30)    
28486  A=01 X=03 Y=F0; .V...IZC; 00:CC40: lda <XREG           
28487  A=44 X=03 Y=F0; .V...I.C; 00:CC42: sta $c8c7           
28488  A=44 X=03 Y=F0; .V...I.C; 00:CC45: lda <YREG           
28489  A=06 X=03 Y=F0; .V...I.C; 00:CC47: sta $c8c8           
28490  A=06 X=03 Y=F0; .V...I.C; 00:CC4A: clc                 
28491  A=06 X=03 Y=F0; .V...I..; 00:CC4B: lda $c826           
28492  A=00 X=03 Y=F0; .V...IZ.; 00:CC4E: adc <XREG           
28493  A=44 X=03 Y=F0; .....I..; 00:CC50: sta <XREG           
28494  A=44 X=03 Y=F0; .....I..; 00:CC52: sta $c8db           
28495  A=44 X=03 Y=F0; .....I..; 00:CC55: lda $c825           
28496  A=00 X=03 Y=F0; .....IZ.; 00:CC58: adc <YREG           
28497  A=06 X=03 Y=F0; .....I..; 00:CC5A: sta <YREG           
28498  A=06 X=03 Y=F0; .....I..; 00:CC5C: sta $c8dc           
28499  A=06 X=03 Y=F0; .....I..; 00:CC5F: lda #$00            
28500  A=00 X=03 Y=F0; .....IZ.; 00:CC61: adc $c824           
28501  A=00 X=03 Y=F0; .....IZ.; 00:CC64: sta $c8dd           
28502  A=00 X=03 Y=F0; .....IZ.; 00:CC67: bcc 00cc6c ($3)     
28503  A=00 X=03 Y=F0; .....IZ.; 00:CC6C: ldy $c81a           
28504  A=00 X=03 Y=F0; N....I..; 00:CC6F: rts                 
28505  A=00 X=03 Y=F0; N....I..; 00:CFF1: pla                 
28506  A=05 X=03 Y=F0; .....I..; 00:CFF2: and #$0f            
28507  A=05 X=03 Y=F0; .....I..; 00:CFF4: sta $c00a,y         
28508  A=05 X=03 Y=F0; .....I..; 00:CFF7: clc                 
28509  A=05 X=03 Y=F0; .....I..; 00:CFF8: rts                 
28510  A=05 X=03 Y=F0; .....I..; 00:CC19: rts                 
28511  A=05 X=03 Y=F0; .....I..; 00:CDE6: rts                 
28512  A=05 X=03 Y=F0; .....I..; 00:CDFA: jsr $cc26           
28513  A=05 X=03 Y=F0; .....I..; 00:CC26: lda #$00            
28514  A=00 X=03 Y=F0; .....IZ.; 00:CC28: sta $fc             
28515  A=00 X=03 Y=F0; .....IZ.; 00:CC2A: sta $fd             
28516  A=00 X=03 Y=F0; .....IZ.; 00:CC2C: sta $fa             
28517  A=00 X=03 Y=F0; .....IZ.; 00:CC2E: lda #$ca            
28518  A=CA X=03 Y=F0; N....I..; 00:CC30: sta $fb             
28519  A=CA X=03 Y=F0; N....I..; 00:CC32: rts                 
28520  A=CA X=03 Y=F0; N....I..; 00:CDFD: lda #$6a            
28521  A=6A X=03 Y=F0; .....I..; 00:CDFF: jsr $cc14           
28522  A=6A X=03 Y=F0; .....I..; 00:CC14: ldx #$05            
28523  A=6A X=05 Y=F0; .....I..; 00:CC16: jsr $cfcc           
28524  A=6A X=05 Y=F0; .....I..; 00:CFCC: stx $c80c           
28525  A=6A X=05 Y=F0; .....I..; 00:CFCF: tax                 
28526  A=6A X=6A Y=F0; .....I..; 00:CFD0: lda $c80c           
28527  A=05 X=6A Y=F0; .....I..; 00:CFD3: pha                 
28528  A=05 X=6A Y=F0; .....I..; 00:CFD4: txa                 
28529  A=6A X=6A Y=F0; .....I..; 00:CFD5: pha                 
28530  A=6A X=6A Y=F0; .....I..; 00:CFD6: and #$0f            
28531  A=0A X=6A Y=F0; .....I..; 00:CFD8: sta $c00a,y         
28532  A=0A X=6A Y=F0; .....I..; 00:CFDB: pla                 
28533  A=6A X=6A Y=F0; .....I..; 00:CFDC: and #$f0            
28534  A=60 X=6A Y=F0; .....I..; 00:CFDE: clc                 
28535  A=60 X=6A Y=F0; .....I..; 00:CFDF: rora                
28536  A=30 X=6A Y=F0; .....I..; 00:CFE0: rora                
28537  A=18 X=6A Y=F0; .....I..; 00:CFE1: rora                
28538  A=0C X=6A Y=F0; .....I..; 00:CFE2: tax                 
28539  A=0C X=0C Y=F0; .....I..; 00:CFE3: lda $cfae,x         
28540  A=AE X=0C Y=F0; N....I..; 00:CFE6: sta $1b             
28541  A=AE X=0C Y=F0; N....I..; 00:CFE8: inx                 
28542  A=AE X=0D Y=F0; .....I..; 00:CFE9: lda $cfae,x         
28543  A=CC X=0D Y=F0; N....I..; 00:CFEC: sta $1c             
28544  A=CC X=0D Y=F0; N....I..; 00:CFEE: jsr $cff9           
28545  A=CC X=0D Y=F0; N....I..; 00:CFF9: jmp ($001b)         
28546  A=CC X=0D Y=F0; N....I..; 00:CCAE: jsr $cc7c           
28547  A=CC X=0D Y=F0; N....I..; 00:CC7C: ldx $c800           
28548  A=CC X=00 Y=F0; .....IZ.; 00:CC7F: lda #$31            
28549  A=31 X=00 Y=F0; .....I..; 00:CC81: dex                 
28550  A=31 X=FF Y=F0; N....I..; 00:CC82: bmi 00cc8a ($6)     
28551  A=31 X=FF Y=F0; N....I..; 00:CC8A: sta $19             
28552  A=31 X=FF Y=F0; N....I..; 00:CC8C: lda #$c9            
28553  A=C9 X=FF Y=F0; N....I..; 00:CC8E: sta $1a             
28554  A=C9 X=FF Y=F0; N....I..; 00:CC90: ldy #$00            
28555  A=C9 X=FF Y=00; .....IZ.; 00:CC92: lda ($19),y         
28556  A=86 X=FF Y=00; N....I..; 00:CC94: cmp #$86            
28557  A=86 X=FF Y=00; .....IZC; 00:CC96: bne 00cc9a ($2)     
28558  A=86 X=FF Y=00; .....IZC; 00:CC98: clc                 
28559  A=86 X=FF Y=00; .....IZ.; 00:CC99: rts                 
28560  A=86 X=FF Y=00; .....IZ.; 00:CCB1: bcc 00ccb6 ($3)     
28561  A=86 X=FF Y=00; .....IZ.; 00:CCB6: jsr $ccbc           
28562  A=86 X=FF Y=00; .....IZ.; 00:CCBC: lda $c81d           
28563  A=01 X=FF Y=00; .....I..; 00:CCBF: and #$40            
28564  A=00 X=FF Y=00; .....IZ.; 00:CCC1: beq 00cccc ($9)     
28565  A=00 X=FF Y=00; .....IZ.; 00:CCCC: ldy #$04            
28566  A=00 X=FF Y=04; .....I..; 00:CCCE: lda ($19),y         
28567  A=00 X=FF Y=04; .....IZ.; 00:CCD0: dey                 
28568  A=00 X=FF Y=03; .....I..; 00:CCD1: sta ($fa),y         
28569  A=00 X=FF Y=03; .....I..; 00:CCD3: tya                 
28570  A=03 X=FF Y=03; .....I..; 00:CCD4: bne 00ccce (-$8)    
28571  A=03 X=FF Y=03; .....I..; 00:CCCE: lda ($19),y         
28572  A=FF X=FF Y=03; N....I..; 00:CCD0: dey                 
28573  A=FF X=FF Y=02; .....I..; 00:CCD1: sta ($fa),y         
28574  A=FF X=FF Y=02; .....I..; 00:CCD3: tya                 
28575  A=02 X=FF Y=02; .....I..; 00:CCD4: bne 00ccce (-$8)    
28576  A=02 X=FF Y=02; .....I..; 00:CCCE: lda ($19),y         
28577  A=FF X=FF Y=02; N....I..; 00:CCD0: dey                 
28578  A=FF X=FF Y=01; .....I..; 00:CCD1: sta ($fa),y         
28579  A=FF X=FF Y=01; .....I..; 00:CCD3: tya                 
28580  A=01 X=FF Y=01; .....I..; 00:CCD4: bne 00ccce (-$8)    
28581  A=01 X=FF Y=01; .....I..; 00:CCCE: lda ($19),y         
28582  A=F8 X=FF Y=01; N....I..; 00:CCD0: dey                 
28583  A=F8 X=FF Y=00; .....IZ.; 00:CCD1: sta ($fa),y         
28584  A=F8 X=FF Y=00; .....IZ.; 00:CCD3: tya                 
28585  A=00 X=FF Y=00; .....IZ.; 00:CCD4: bne 00ccce (-$8)    
28586  A=00 X=FF Y=00; .....IZ.; 00:CCD6: ldy #$01            
28587  A=00 X=FF Y=01; .....I..; 00:CCD8: lda ($19),y         
28588  A=F8 X=FF Y=01; N....I..; 00:CCDA: sta $c9f3           
28589  A=F8 X=FF Y=01; N....I..; 00:CCDD: jmp $cc9c           
28590  A=F8 X=FF Y=01; N....I..; 00:CC9C: ldy $c81a           
28591  A=F8 X=FF Y=F0; N....I..; 00:CC9F: rts                 
28592  A=F8 X=FF Y=F0; N....I..; 00:CCB9: jmp $cc9c           
28593  A=F8 X=FF Y=F0; N....I..; 00:CC9C: ldy $c81a           
28594  A=F8 X=FF Y=F0; N....I..; 00:CC9F: rts                 
28595  A=F8 X=FF Y=F0; N....I..; 00:CFF1: pla                 
28596  A=05 X=FF Y=F0; .....I..; 00:CFF2: and #$0f            
28597  A=05 X=FF Y=F0; .....I..; 00:CFF4: sta $c00a,y         
28598  A=05 X=FF Y=F0; .....I..; 00:CFF7: clc                 
28599  A=05 X=FF Y=F0; .....I..; 00:CFF8: rts                 
28600  A=05 X=FF Y=F0; .....I..; 00:CC19: rts                 
28601  A=05 X=FF Y=F0; .....I..; 00:CE02: rts                 
28602  A=05 X=FF Y=F0; .....I..; 00:CFF1: pla                 
28603  A=00 X=FF Y=F0; .....IZ.; 00:CFF2: and #$0f            
28604  A=00 X=FF Y=F0; .....IZ.; 00:CFF4: sta $c00a,y         
28605  A=00 X=FF Y=F0; .....IZ.; 00:CFF7: clc                 
28606  A=00 X=FF Y=F0; .....IZ.; 00:CFF8: rts                 
28607  A=00 X=FF Y=F0; .....IZ.; 00:C7DC: lda $42             
28608  A=02 X=FF Y=F0; .....I..; 00:C7DE: bne 00c7e3 ($3)     
28609  A=02 X=FF Y=F0; .....I..; 00:C7E3: cmp #$01            
28610  A=02 X=FF Y=F0; .....I.C; 00:C7E5: bne 00c7ea ($3)     
28611  A=02 X=FF Y=F0; .....I.C; 00:C7EA: cmp #$02            
28612  A=02 X=FF Y=F0; .....IZC; 00:C7EC: bne 00c7f1 ($3)     
28613  A=02 X=FF Y=F0; .....IZC; 00:C7EE: jmp $cd7d           
28614  A=02 X=FF Y=F0; .....IZC; 00:CD7D: lda $c9f3           
28615  A=F8 X=FF Y=F0; N....I.C; 00:CD80: cmp #$b4            
28616  A=F8 X=FF Y=F0; .....I.C; 00:CD82: beq 00cd98 ($14)    
28617  A=F8 X=FF Y=F0; .....I.C; 00:CD84: jsr $cd73           
28618  A=F8 X=FF Y=F0; .....I.C; 00:CD73: lda #$3a            
28619  A=3A X=FF Y=F0; .....I.C; 00:CD75: jmp $ce88           
28620  A=3A X=FF Y=F0; .....I.C; 00:CE88: ldx #$00            
28621  A=3A X=00 Y=F0; .....IZC; 00:CE8A: jmp $cfcc           
28622  A=3A X=00 Y=F0; .....IZC; 00:CFCC: stx $c80c           
28623  A=3A X=00 Y=F0; .....IZC; 00:CFCF: tax                 
28624  A=3A X=3A Y=F0; .....I.C; 00:CFD0: lda $c80c           
28625  A=00 X=3A Y=F0; .....IZC; 00:CFD3: pha                 
28626  A=00 X=3A Y=F0; .....IZC; 00:CFD4: txa                 
28627  A=3A X=3A Y=F0; .....I.C; 00:CFD5: pha                 
28628  A=3A X=3A Y=F0; .....I.C; 00:CFD6: and #$0f            
28629  A=0A X=3A Y=F0; .....I.C; 00:CFD8: sta $c00a,y         
28630  A=0A X=3A Y=F0; .....I.C; 00:CFDB: pla                 
28631  A=3A X=3A Y=F0; .....I.C; 00:CFDC: and #$f0            
28632  A=30 X=3A Y=F0; .....I.C; 00:CFDE: clc                 
28633  A=30 X=3A Y=F0; .....I..; 00:CFDF: rora                
28634  A=18 X=3A Y=F0; .....I..; 00:CFE0: rora                
28635  A=0C X=3A Y=F0; .....I..; 00:CFE1: rora                
28636  A=06 X=3A Y=F0; .....I..; 00:CFE2: tax                 
28637  A=06 X=06 Y=F0; .....I..; 00:CFE3: lda $cfae,x         
28638  A=F4 X=06 Y=F0; N....I..; 00:CFE6: sta $1b             
28639  A=F4 X=06 Y=F0; N....I..; 00:CFE8: inx                 
28640  A=F4 X=07 Y=F0; .....I..; 00:CFE9: lda $cfae,x         
28641  A=CC X=07 Y=F0; N....I..; 00:CFEC: sta $1c             
28642  A=CC X=07 Y=F0; N....I..; 00:CFEE: jsr $cff9           
28643  A=CC X=07 Y=F0; N....I..; 00:CFF9: jmp ($001b)         
28644  A=CC X=07 Y=F0; N....I..; 00:CCF4: lda #$af            
28645  A=AF X=07 Y=F0; N....I..; 00:CCF6: jmp $cda0           
28646  A=AF X=07 Y=F0; N....I..; 00:CDA0: ldy $c81a           
28647  A=AF X=07 Y=F0; N....I..; 00:CDA3: ldx #$0a            
28648  A=AF X=0A Y=F0; .....I..; 00:CDA5: jmp $cfcc           
28649  A=AF X=0A Y=F0; .....I..; 00:CFCC: stx $c80c           
28650  A=AF X=0A Y=F0; .....I..; 00:CFCF: tax                 
28651  A=AF X=AF Y=F0; N....I..; 00:CFD0: lda $c80c           
28652  A=0A X=AF Y=F0; .....I..; 00:CFD3: pha                 
28653  A=0A X=AF Y=F0; .....I..; 00:CFD4: txa                 
